
群友定制,#genre#
NHK World Japan,http://nhkwlive-xjp.akamaized.net/hls/live/2003458/nhkwlive-xjp-en/index_1M.m3u8
唯心電视,http://mobile.ccdntech.com/transcoder/_definst_/vod164_Live/live/playlist.m3u8
TVB功夫,https://cn-hbyc2-dx-live-01.bilivideo.com/live-bvc/545768/live_179302204_68184269.m3u8
凤凰中文,http://107.151.203.111:2209/135/hk.php?id=fhzw
漫威影片,http://epg.112114.xyz/douyu/6140589
CGTN俄语,https://liveru.cgtn.com/1000r/prog_index.m3u8?zshijd
凤凰资讯,http://playtv-live.ifeng.com:80/live/06OLEEWQKN4.m3u8
LIVE互动英语,http://www.336699.live:1935/blocksix/4gtv-live030.stream/chunklist.m3u8
佛教频道1,https://live.ciguang.tv/live/hdtv.m3u8?auth_key=5216465889-0-0-701a98b03302233fc07fa2ee9e85d39b
CHC动作电影,http://live.cooltv.top/tv/aishang.php?id=chcdzdy
动物世界,http://hls.cntv.myhwcdn.cn/asp/hls/1200/0303000a/3/default/2eba7ee3659b4caf86b40d51a1752d6c/1200.m3u8
凤凰中文,http://jylt.jdshipin.com:808/hls/29/index.m3u8
靖天欢乐台,http://www.336699.live:1935/blockfour/4gtv-4gtv054.stream/playlist.m3u8
东森洋片,http://120.84.96.108:808/hls/33/index.m3u8
凤凰中文,http://117.169.124.149:8080/live/fhchinese/index.m3u8
ANTV,http://antvlive.ab5c6921.cdnviet.com/antv/playlist.m3u8
凤凰资讯,http://107.151.203.111:2209/135/hk.php?id=fhzx
CHC高清电影,http://59.49.41.44/live.aishang.ctlcdn.com/00000110240325_1/playlist.m3u8?CONTENTID=00000110240325_1
凤凰资讯,http://playtv-live.ifeng.com/live/06OLEEWQKN4.m3u8
龙祥电影台,http://120.84.96.89:808/hls/35/index.m3u8
凤凰电影,http://111.59.189.40:8445/tsfile/live/1022_1.m3u8?zgangd
CHC高清电影,http://live.cooltv.top/tv/aishang.php?id=chcgqdy
凤凰中文,https://playtv-live.ifeng.com/live/06OLEGEGM4G.m3u8
CHC动作电影,http://111.20.40.170/PLTV/88888893/224/3221226465/index.m3u8
凤凰资讯,https://playtv-live.ifeng.com/live/06OLEEWQKN4_tv1.m3u8?zgangd
明珠臺,http://xjayrf.eatuo.com:9901/tsfile/live/1005_1.m3u8
凤凰资讯,https://playtv-live.ifeng.com/live/06OLEEWQKN4.m3u8
东森电影,http://107.151.203.111:2209/135/hk.php?id=dsdyt
唯心電視 (480p),http://mobile.ccdntech.com/transcoder/_definst_/vod164_Live/live/chunklist_w1177047531.m3u8
ANTV,http://antvlive.ab5c6921.cdnviet.com/antv/chunklist.m3u8?zshijd
澳亚卫视,https://live.mastvnet.com/lsdream/lY44pmm/2000/live.m3u8
耀才财经,http://202.69.67.66:443/webcast/bshdlive-pc/playlist.m3u8?wowzasessionid=64000?zgangd
TRACE,http://www.336699.live:1935/blockfour/4gtv-4gtv082.stream/playlist.m3u8
澳亚卫视,http://107.151.203.111:2209/135/hk.php?id=aoya
靖天卡通台,http://www.336699.live:1935/blockfour/4gtv-4gtv044.stream/playlist.m3u8
耀才财经,https://v3.mediacast.hk/webcast/bshdlive-pc/playlist.m3u8
峨眉电影,http://182.151.211.171:808/hls/58/index.m3u8
八大第一台,http://123.51.230.108:18539/.m3u8
靖天戏剧台,http://www.336699.live:1935/blockfour/4gtv-4gtv058.stream/playlist.m3u8
香港佛陀,https://js1.amtb.cn/liveedge/_definst_/livetv/playlist.m3u8
翡翠台,http://xjayrf.eatuo.com:9901/tsfile/live/1004_1.m3u8
无线财经4K,http://107.151.203.111:2209/135/hk.php?id=tvbcjtyt
翡翠台,http://baidu.douyincdn.freetvtv.com/jade2/index.m3u8
东森财经HD,http://123.51.230.108:18515/.m3u8
大爱1台,https://pulltv2.wanfudaluye.com/live/tv1.m3u8
凤凰中文,http://111.59.189.40:8445/tsfile/live/1020_1.m3u8
KBCSBS,http://119.200.131.11:1935/KBCTV/tv/playlist.m3u8
纬来体育,http://123.51.230.108:18509/.m3u8
凤凰香港,http://jylt.jdshipin.com:808/hls/81/index.m3u8
CHC高清电影,http://111.20.40.170/PLTV/88888893/224/3221226463/index.m3u8
CCTV13,https://live.v1.mk/api/bestv.php?id=cctv13xwhd8m/8000000
纬来体育HD,http://123.51.230.108:18509/http/192.168.1.9:8081/hls/67/809/12_2440494.m3u8
Hollywood,http://jylt.jdshipin.com:808/hls/24/index.m3u8
全民最大党,http://www.336699.live:1935/blocksix/4gtv-live076.stream/chunklist.m3u8
东森购物,http://www.336699.live:1935/blocksix/4gtv-live046.stream/chunklist.m3u8
中视菁采HD,http://www.336699.live:1935/blockfour/4gtv-4gtv064.stream/playlist.m3u8
CNBC財經台,http://www.336699.live:1935/blocksix/4gtv-live130.stream/chunklist.m3u8
东森洋片,http://120.84.96.73:808/hls/33/index.m3u8
CGTN法语,https://news.cgtn.com/resource/live/french/cgtn-f.m3u8?zshijd
ABC_News,http://cms-wowza.lunabyte.io/wbrz-live-1/_definst_/smil:wbrz-live.smil/chunklist_b1300000.m3u8
緯來日本,http://baidu.douyincdn.freetvtv.com:80/wlrb/m2.m3u8
韩国EBS_E频道,http://ebsonairios.ebs.co.kr/plus3tablet500k/tablet500k/plus3tablet500k.index.m3u8?zshijd
明珠台,http://qwas.eatuo.com:9901/tsfile/live/1014_1.m3u8?zgangd
影迷纪实台,http://www.336699.live:1935/blocksix/4gtv-live023.stream/chunklist.m3u8
ROLLOR,http://www.336699.live:1935/blocksix/4gtv-live012.stream/chunklist.m3u8
面包台,https://video.bread-tv.com:8091/hls-live24/online/index.m3u8
HBOhits,http://baidu.douyincdn.freetvtv.com/hbohits/index.m3u8
澳门莲花,http://epg.112114.xyz/lotus
明珠台,http://baidu.douyincdn.freetvtv.com/peal/m2.m3u8
法国时尚,http://lb.streaming.sk/fashiontv/stream/chunklist_w1702070444.m3u8
明珠台,http://107.151.203.111:2209/135/hk.php?id=tvbmzt
中視菁采 HD,http://www.336699.live:1935/blockfour/4gtv-4gtv064.stream/playlist.m3u
凤凰资讯,https://playtv-live.ifeng.com/live/06OLEEWQKN4_tv2.m3u8
翡翠台,http://qwas.eatuo.com:9901/tsfile/live/1013_1.m3u8
翡翠台,http://radius.8866.org:800/hls/80/index.m3u8
Gobal,http://www.336699.live:1935/blocksix/4gtv-live112.stream/chunklist.m3u8
番薯台,http://61.216.67.119:1935/TWHG/E1/chunklist_w70581102.m3u8
IPTV抗战剧场,http://119.39.128.18:88/hls/35/index.m3u8
Premiere,http://208.115.225.174:14468
TVBRICS,http://brics.bonus-tv.ru/cdn/brics/chinese/tracks-v1a1/index.m3u8
凤凰电影,http://218.202.220.2:5000/nn_live.ts?id=NEWSASIA
老电影,http://www.336699.live:1935/blocksix/4gtv-live021.stream/chunklist.m3u8
凤凰电影,http://111.59.189.40:8445/tsfile/live/1022_1.m3u8
港台電視32,https://rthktv32-live.akamaized.net/hls/live/2036819/RTHKTV32/stream3/streamPlaylist.m3u8
精选动漫台,http://www.336699.live:1935/blocksix/4gtv-live024.stream/chunklist.m3u8
凤凰台,http://radius.8866.org:800/hls/99/index.m3u8
trace,http://www.336699.live:1935/blockfour/4gtv-4gtv077.stream/playlist.m3u8
韩国EBS第二频道,http://ebsonairios.ebs.co.kr/ebs2tablet500k/tablet500k/ebs2tablet500k.index.m3u8?zshijd
美国中文台,https://jpts.sinovision.net/livestream.m3u8
澳门莲花,http://107.151.203.111:2209/135/hk.php?id=amlh
ViuTV,http://baidu.douyincdn.freetvtv.com/vius/m2.m3u8
mezzo,http://www.336699.live:1935/blockfour/4gtv-4gtv083.stream/playlist.m3u8
凤凰电影,https://epg.pw/stream/0f1d0ac861db75da20b47738aa5bf789d32129acb76481dd281ee09d4b9d33a5.m3u8
凤凰资讯,http://111.59.189.40:8445/tsfile/live/1021_1.m3u8
有线新闻,http://61.10.2.140:80/live_freedirect/freehd209_h.live/chunklist_w135209556.m3u8
番薯,http://61.216.67.119:1935/TWHG/E1/chunklist_w7058102.m3u8
澳门莲花,http://anren.live/HK/BiIOU11uLA.m3u8?zgangd
有线新闻,http://cm61-10-2-143.hkcable.com.hk/live_freedirect/freehd209_h.live/playlist.m3u8
J2,http://baidu.douyincdn.freetvtv.com/j2/index.m3u8
翡翠台,http://r.jdshipin.com/62WM7
大爱,http://123.51.230.108:18567/.m3u8
纬来体育HD,https://epg.pw/stream/39e8448c3fe78d23604c0555a3b80d2e706bd1fbc408150490b8a1191ff44a10.m3u8
MCE,http://www.336699.live:1935/blocksix/4gtv-live157.stream/chunklist.m3u8
半島新聞台,http://live-hls-web-aje.getaj.net/AJE/01.m3u8
arir,http://www.336699.live:1935/blockfour/4gtv-4gtv079.stream/playlist.m3u8
宠物台,http://www.336699.live:1935/blocksix/4gtv-live110.stream/chunklist.m3u8
澳门莲花,http://anren.live/HK/BiIOU11uLA.m3u8
半島電視台,http://live-hls-web-aja.getaj.net/AJA/02.m3u8
翡翠台,http://r.jdshipin.com/n90gt
有线新闻台,http://61.10.2.140/live_freedirect/freehd209_h.live/playlist.m3u8
赛马直击,http://gslb.cdn.hk.chinamobile.com/live/d2afb43f61464fc5a3d3b1b0a4c187a1/11a674a3cca94ceaafab4bd0e2ae634c-2.m3u8
RTHK32,https://rthktv32-live.akamaized.net/hls/live/2036819/RTHKTV32/stream2/streamPlaylist.m3u8
翡翠台,http://107.151.203.111:2209/135/hk.php?id=tvbfct
Tokyo MX 1,https://movie.mcas.jp/mcas/mx1_2/chunklist.m3u8
翡翠台,https://cdn.hklive.tv/xxxx/81/index.m3u8
经典卡通台,http://www.336699.live:1935/blocksix/4gtv-live022.stream/chunklist.m3u8
RTHK31,https://cdn.hklive.tv/xxxx/31/index.m3u8
Viu TV,http://radius.8866.org:800/hls/86/index.m3u8
凤凰资讯,http://111.59.189.40:8445/tsfile/live/1021_1.m3u8?zgangd
香港开电视,https://cdn.hklive.tv/xxxx/77/index.m3u8
ViuTV,https://cdn.hklive.tv/xxxx/99/index.m3u8
纬來日本 HD,http://baidu.douyincdn.freetvtv.com/wlrb/m2.m3u8
LUXE TV,http://www.336699.live:1935/blocksix/4gtv-live121.stream/chunklist.m3u8
澳门莲花,https://p.ggiptv.com/v/macaulotustv.php
ViuTV6,https://cdn.hklive.tv/xxxx/96/index.m3u8
星空卫视,http://107.151.203.111:2209/135/hk.php?id=xkwst
半岛新闻,https://live-hls-web-aje.getaj.net/AJE/01.m3u8
凤凰中文,http://111.59.189.40:8445/tsfile/live/1020_1.m3u8?zgangd
全球财经,http://www.336699.live:1935/blocksix/4gtv-live060.stream/chunklist.m3u8
翡翠台,http://radius.8866.org:800/hls/98/index.m3u8
靖洋戏剧台,http://www.336699.live:1935/blockfour/4gtv-4gtv045.stream/playlist.m3u8
中天美食旅游,http://www.336699.live:1935/blocksix/4gtv-live123.stream/chunklist.m3u8
有线新闻,https://api.leonardpark.dev/live/icable/109
华视新闻,http://stream.dsichannel.com/hls/cts-news.m3u8
有线新闻台,http://61.10.2.141/live_freedirect/freehd209_h.live/playlist.m3u
Viu 6,http://radius.8866.org:800/hls/85/index.m3u8
靖天育乐台,http://www.336699.live:1935/blockfour/4gtv-4gtv062.stream/playlist.m3u8
翡翠台,http://r.jdshipin.com/qClQf
龙祥时代,https://epg.pw/stream/af3d4696a51795162a37751aa9540a4bb224ef256d6ade811cc8418030e666ae.m3u8
KBS WORLD,https://kbsworld-ott.akamaized.net:443/hls/live/2002341/kbsworld/01.m3u8
明珠台,https://cdn.hklive.tv/xxxx/84/index.m3u8
龍祥時代,http://iptv.weai.love/live?ispa=full&type=gdjy&ipdz=120.84.96.i&tvid=lxsd
News max,http://nmxlive.akamaized.net/hls/live/529965/Live_1/index_720.m3u8
ELTA生活旅游,http://www.336699.live:1935/blocksix/4gtv-live120.stream/chunklist.m3u8
TVB华丽台,http://r.jdshipin.com/thuYX
无线新闻台,https://cdn.hklive.tv/xxxx/83/index.m3u8
明珠台,http://211.97.63.3:801/hls/568/index.m3u8
KBS WORLD,https://kbsworld-ott.akamaized.net/hls/live/2002341/kbsworld/01.m3u8
明珠台,http://r.jdshipin.com/ZQ4kN
亚洲新闻,https://d2e1asnsl7br7b.cloudfront.net/7782e205e72f43aeb4a48ec97f66ebbe/index_5.m3u8
BDMG,http://208.115.225.174:14263
明珠台,http://nas.jdshipin.com:8801/gdmz.php
AOVIVO,http://208.115.225.174:14271
亚洲新闻,http://d2e1asnsl7br7b.cloudfront.net/7782e205e72f43aeb4a48ec97f66ebbe/index_4.m3u8
HBO 2,http://208.115.225.174:14140
Lifetime,http://www.336699.live:1935/blocksix/4gtv-live029.stream/chunklist.m3u8
Animal Planet,http://208.115.225.174:14192
Sbt,http://208.115.225.174:14176
靖天国际台,http://www.336699.live:1935/blockfour/4gtv-4gtv063.stream/playlist.m3u8
Sbt,http://208.115.225.174:14173
HBO Mundi,http://208.115.225.174:14148
明珠台,http://radius.8866.org:800/hls/84/index.m3u8
HBO signature,http://208.115.225.174:14160
NewsNOW,http://fox-foxnewsnow-samsungus.amagi.tv/playlist.m3u8
无线新闻台,http://radius.8866.org:800/hls/82/index.m3u8
无线财经资讯台,https://cdn.hklive.tv/xxxx/85/index.m3u8
J2,https://cdn.hklive.tv/xxxx/82/index.m3u8
華視新聞資訊 HD,http://stream.dsichannel.com:80/hls/cts-news.m3u8
GINX,http://www.336699.live:1935/blockfour/4gtv-4gtv053.stream/playlist.m3u8
KBS WORLD,https://kbsworld-ott.akamaized.net/hls/live/2002341/kbsworld/master.m3u8
番薯,http://61.216.67.119:1935/TWHG/E1/chunklist_w705811302.m3u8
IPTV经典剧场,http://119.39.128.18:88/hls/37/index.m3u8
NHK world Japan,https://nhkwlive-ojp.akamaized.net/hls/live/2003459/nhkwlive-ojp-en/index_4M.m3u8
NBC NEWS,https://nbcnews2.akamaized.net/hls/live/723426/NBCNewsPlaymaker24x7Linear99a3a827-ua/VIDEO_0_6596000.m3u8
Sexy K-Pop,https://srv1.zcast.com.br/kpoptv/kpoptv/playlist.m3u8
Show FE,http://208.115.225.174:14420
ESPN 4,http://208.115.225.174:14510
法国时尚,http://lb.streaming.sk/fashiontv/stream/chunklist.m3u8
澳门莲花,http://nettvpro.live/hls/lotustv.php?zgangd
智林体育,http://www.336699.live:1935/blockfour/4gtv-4gtv101.stream/playlist.m3u8
澳门莲花,http://nettvpro.live/hls/lotustv.php
体育财经资讯台,http://radius.8866.org:800/hls/83/index.m3u8
Premiere,http://208.115.225.174:14460
香港有线财经资讯台,https://api.leonardpark.dev/live/icable/108
巴西_Universal,http://208.115.225.174:14128
香港资讯台,https://cdn.hklive.tv/xxxx/78/index.m3u8
Sbt,http://208.115.225.174:14170
國會頻道1,http://61.58.60.230:9319/live/123.m3u8
靖天映画,http://www.336699.live:1935/blockfour/4gtv-4gtv055.stream/playlist.m3u8
大立電視,http://www.dalitv.com.tw:4568/live/dali/index.m3u8
Show FE,http://208.115.225.174:14428
FOX_News,https://fox-foxnewsnow-samsungus.amagi.tv/playlist.m3u8
无线新闻台,https://tvp22.sky4k.top/index1.php
HBO,http://208.115.225.174:14165
世新綜合,http://61.58.60.230:9319/live/49.m3u8
长城精品,http://38.64.72.148:80/hls/modn/list/4008/chunklist1.m3u8
NHK World Japan,https://nhkwlive-xjp.akamaized.net/hls/live/2003458/nhkwlive-xjp-en/index_1M.m3u8
嘉義SHOW,http://61.58.60.230:9319/live/100.m3u8
J2,http://radius.8866.org:800/hls/81/index.m3u8
AOVIVO,http://208.115.225.174:14259
KCTV,http://119.77.96.184:1935/chn05/chn05/chunklist_w1306745753.m3u8
RTHK32,https://cdn.hklive.tv/xxxx/32/index.m3u8
时尚台FTV,http://80.94.54.42/fashiontv/stream/playlist.m3u8




晴天,#genre#
CNN,mitv://generationnexxxt.com:19806/3745a94cbe904b9480d19a1b5dfc6275
民視,mitv://generationnexxxt.com:19806/be5ac64c17cd43d799467933dd05dc17
人間衛視,mitv://generationnexxxt.com:19806/33ca44a201eb45fba7fc542c1d3c1abe
台視,mitv://generationnexxxt.com:19806/a986d221755d46a586fef7c251c2e127
大愛,mitv://generationnexxxt.com:19806/f6509979574446cda3dff7db176a0614
中視,mitv://generationnexxxt.com:19806/af8d9e82e9dd4ad7a182497d3c4b072e
霹靂台灣台,mitv://generationnexxxt.com:19806/5557f36cd1e64116801f621a47292a15
華視,mitv://generationnexxxt.com:19806/0ae3df856eaa473d81f6e8ab9fede631
公視,mitv://generationnexxxt.com:19806/3473024b12f1402382b41b53061f2817
好消息,mitv://generationnexxxt.com:19806/434a203df6dd47a28909928a238af599
原住民電視台,mitv://generationnexxxt.com:19806/42d92af50721410399f20c60d3c10bd7
客家電視台,mitv://generationnexxxt.com:19806/0902921ec57c473ea1e1f671e894fd74
國家地理頻道,mitv://generationnexxxt.com:19806/e3996941de18491dbea8f17468ab6f2d
探索頻道,mitv://generationnexxxt.com:19806/099085cd03b04ac09385ecb83a6d0ae3
TLC旅遊生活,mitv://generationnexxxt.com:19806/beaf241bba1448cbbcb277637b4223f0
動物星球,mitv://generationnexxxt.com:19806/555329d333ca4352b023f6431e64f011
CN卡通頻道,mitv://generationnexxxt.com:19806/fa8ca11245a84bf9bdc2b0029fd40ed2
MOMO親子台,mitv://generationnexxxt.com:19806/483fb920bb734e8cba460ebe811119c0
東森幼幼台,mitv://generationnexxxt.com:19806/e5dfe325eccf49f2a7d6f80eeab0683d
緯來綜合台,mitv://generationnexxxt.com:19806/3d31b423772d4fc2890a3a0abeb877a3
八大第一台,mitv://generationnexxxt.com:19806/1d3a927c0c2a4f04afc648fc6456a245
八大綜合台,mitv://generationnexxxt.com:19806/e3fa22c04e9149fc8174fb21bfcc45d7
三立台灣台,mitv://generationnexxxt.com:19806/b16acaf58528411583dd5d48f79fbae6
三立都會台,mitv://generationnexxxt.com:19806/70d008f68fd640c3978904f392a2938e
東森綜合台,mitv://generationnexxxt.com:19806/d7e185a912724873a3545ff538712b77
超視,mitv://generationnexxxt.com:19806/49b6d597657b46eab7b67a5809137e72
中天綜合台,mitv://generationnexxxt.com:19806/4db0ed54024d4fd68d9e66445eaf3950
中天娛樂台,mitv://generationnexxxt.com:19806/091c2c549a1942a5b1c0c8e2bccd9fcc
東森戲劇台,mitv://generationnexxxt.com:19806/fb1f699852db4d33a4e9c21b2422b9c7
八大戲劇台,mitv://generationnexxxt.com:19806/6d62845248c54b5ea4e4838550060f55
TVBS歡樂台,mitv://generationnexxxt.com:19806/b8dac852dfff4c0fb607e86a4e74b9bc
緯來戲劇台,mitv://generationnexxxt.com:19806/bce7487672ca4ed58fb5b0915db76bab
高點綜合台,mitv://generationnexxxt.com:19806/8c6c28f10caa44e78a4c1228acede0cb
BBC World News,mitv://generationnexxxt.com:19806/4500941de27f434cae09553a1f0ed4d1
Al Jazeera English,mitv://generationnexxxt.com:19806/03bc1638cc9f4efe9dde7bf6a456bb5b
CNBC,mitv://generationnexxxt.com:19806/8603e70bd41c4e4a9368407a8a4debdd
Bloomberg TV,mitv://generationnexxxt.com:19806/fbf63c9e85084cf98b7e39d2cd178608
HITS,mitv://generationnexxxt.com:19806/be8e6fe7ffd343edb7bec5d01de30204
壹電視新聞台,mitv://generationnexxxt.com:19806/f249e32afb4f4f869e92bd640f48b411
年代新聞,mitv://generationnexxxt.com:19806/7c784250ec5a48c19347350bb765be33
東森新聞台,mitv://generationnexxxt.com:19806/354021460d8f4b12824304af129ccc7c
中天新聞台,mitv://generationnexxxt.com:19806/3185d804c6c544c9995cc7f72a06290c
民視新聞台,mitv://generationnexxxt.com:19806/79b8da732c344a89989d3f8f9439226b
三立新聞台,mitv://generationnexxxt.com:19806/bf438479106742a8ba2359b6125013cb
TVBS新聞台,mitv://generationnexxxt.com:19806/bef5001eed024c6a93a88ae727d2ca88
TVBS,mitv://generationnexxxt.com:19806/93ed082a57d04b6fb774224f5492a67e
東森財經新聞台,mitv://generationnexxxt.com:19806/1608fc91d40f4f00826191170d3d61d0
非凡新聞台,mitv://generationnexxxt.com:19806/2de23e73770e4a7c8ae4df17dc255ac5
衛視電影台,mitv://generationnexxxt.com:19806/f417dc89221443288fc5c836ebd5265c
東森電影台,mitv://generationnexxxt.com:19806/dceeb99d6c574d53a3e3fdaee65ed038
緯來電影台,mitv://generationnexxxt.com:19806/bbfe983ec251437e98b211c0be0f6dc8
龍祥電影,mitv://generationnexxxt.com:19806/f4ebb77a05614143857edb8aee033157
HBO,mitv://generationnexxxt.com:19806/22e62f2a02e148b994e170e1f08c37d5
東森洋片台,mitv://generationnexxxt.com:19806/c13e9183a454463c94c7881b7fcc7960
AXN,mitv://generationnexxxt.com:19806/14fad2e990aa427f9db8a9080bf03d0c
好萊塢電影台,mitv://generationnexxxt.com:19806/46d445a8b3064595a14bb0c38dd4ef9b
CINEMAX,mitv://generationnexxxt.com:19806/95d32b8d96694e0ba6afc48e0da3dae0
緯來育樂台,mitv://generationnexxxt.com:19806/3f07a7bf018146bb9a46313ac3217865
緯來體育台,mitv://generationnexxxt.com:19806/eaf8c5ac85f24ebf90e089012da3269c
ELEVEN體育1台,mitv://generationnexxxt.com:19806/f00bfea4c1a24c6fbb66a84a8eaddbc1
JET綜合台,mitv://generationnexxxt.com:19806/2682b6f5320b4c7dbe65299aaafb2b2c
國興衛視,mitv://generationnexxxt.com:19806/ddf90e081bed40b895a417c2c536a108
STAR World,mitv://generationnexxxt.com:19806/23e6a2d2a7aa4bf395b62c4b648f844e
Z頻道,mitv://generationnexxxt.com:19806/b25a5fc1e6904dddbb188e90ea532bad
Animax,mitv://generationnexxxt.com:19806/de2b9bed4a6049a7b8508323661746dd
尼克兒童頻道,mitv://generationnexxxt.com:19806/159ce7035f874acca3b5a051d5d43716
MTV,mitv://generationnexxxt.com:19806/0dbffd2e127d4c0fb826eb03cc780dd7
八大娛樂台,mitv://generationnexxxt.com:19806/4b8a1bfb03df4416a85b18bbc377351b
三立iNEWS,mitv://generationnexxxt.com:19806/f76fcb1e69024eb4abf2e3d26102f16c
龍華偶像,mitv://generationnexxxt.com:19806/aaea3687d69243cbb3de3086f95392e7
Arirang,mitv://generationnexxxt.com:19806/32ae4206a8494015ba3ca31d76c34a4e
tvN,mitv://generationnexxxt.com:19806/0a5ae3fce9314efba3240158ae4bc485
DW,mitv://generationnexxxt.com:19806/da713062bd9d419a913b6e9b1aef8fb6
France24,mitv://generationnexxxt.com:19806/36154fded93f445f863db448232fffa4
非凡商業台,mitv://generationnexxxt.com:19806/b164c591cc9e4c4fbd5e546d7d4719db
公視3台,mitv://generationnexxxt.com:19806/4564ee96c63341f4bd035d075cc19214
大愛2台,mitv://generationnexxxt.com:19806/b01e3bea60a04b7b9cc6962b110cb3ff
ELTV生活英語台,mitv://generationnexxxt.com:19806/fc1397596aee4dc48f75c2c3b326119a
靖洋卡通Nice Bingo,mitv://generationnexxxt.com:19806/065c35d76d014405a84fa62b33632c44
靖天卡通台,mitv://generationnexxxt.com:19806/a4c3ca066b69495fa2bd68fe896d589b
達文西頻道,mitv://generationnexxxt.com:19806/b9cfcbdf28344bb8bfe3590699905956
Nick Jr.,mitv://generationnexxxt.com:19806/f839c2a621404b8f9b1351b156081046
國會頻道1,mitv://generationnexxxt.com:19806/0ba6523fa1b94d479ad14d68f783bd0b
國會頻道2,mitv://generationnexxxt.com:19806/ceafdc3949f14c24a7eafe216dac2438
MTV Live,mitv://generationnexxxt.com:19806/51028e1c0542441d9dbed6ccb7408b3f
Mezzo Live,mitv://generationnexxxt.com:19806/ece0f3b4bf4141be9c0aaee0fbeaeec3
